ticket_id,created_at,customer_id,department,city,state,device_type,os,browser,network_type,historical_tickets,sla_hours,resolution_time_hours,title,description,image_path,image_width,image_height,category,priority,status,assigned_team,has_attachment,sentiment_score,num_words,num_images,latitude,longitude,target_category
4291,2025-02-20T15:47:00,3098,TI,Campinas,MG,Desktop,Linux,Edge,4G,25,4,8,Solicitação de desbloqueio de usuário,Solicitação de desbloqueio de usuário.,images/img_04291.jpg,1280,480,RH,Baixa,Fechado,N1,1,-0.901,5,1,-29.600657,-48.872175,RH
4292,2025-02-20T16:04:00,6745,RH,Belo Horizonte,SP,Desktop,Windows,Firefox,Cabo,6,24,58,Aplicação apresenta erro ao salvar dados,Aplicação apresenta erro ao salvar dados.,images/img_04292.jpg,1024,480,Software,Média,Em andamento,N2,0,-0.018,6,0,-23.272517,-43.67595,Software
4293,2025-02-20T16:21:00,2406,Financeiro,Campinas,BA,Desktop,iOS,Edge,4G,20,24,57,Falha ao imprimir relatório financeiro,Falha ao imprimir relatório financeiro.,images/img_04293.jpg,1024,768,Acesso,Alta,Em andamento,N1,1,0.932,5,3,-32.851112,-48.23775,Acesso
4294,2025-02-20T16:38:00,7700,Operações,Belo Horizonte,PR,Desktop,iOS,Edge,4G,39,8,8,Aplicação apresenta erro ao salvar dados,Aplicação apresenta erro ao salvar dados.,images/img_04294.jpg,1024,480,Rede,Crítica,Fechado,Aplicações,1,0.119,6,3,-32.964793,-51.684551,Rede
4295,2025-02-20T16:55:00,7259,Financeiro,São Paulo,SP,Notebook,iOS,Edge,4G,39,12,5,Não consigo acessar o sistema após atualização,Não consigo acessar o sistema após atualização.,images/img_04295.jpg,640,600,Rede,Média,Em andamento,N1,1,0.678,7,3,-30.341174,-46.974589,Rede
4296,2025-02-20T17:12:00,1382,TI,Campinas,BA,Mobile,Linux,Safari,WiFi,9,12,53,Aplicação apresenta erro ao salvar dados,Aplicação apresenta erro ao salvar dados.,images/img_04296.jpg,800,480,Hardware,Baixa,Aberto,N2,1,-0.191,6,0,-30.549573,-46.073,Hardware
4297,2025-02-20T17:29:00,6472,Financeiro,São Paulo,RJ,Desktop,iOS,Edge,5G,7,8,6,Sistema está lento durante o expediente,Sistema está lento durante o expediente.,images/img_04297.jpg,1024,480,Hardware,Baixa,Aberto,N2,0,0.326,6,1,-28.535652,-45.891659,Hardware
4298,2025-02-20T17:46:00,6072,RH,Curitiba,BA,Desktop,Linux,Safari,Cabo,4,4,47,Imagem anexada mostra tela de erro,Imagem anexada mostra tela de erro.,images/img_04298.jpg,1280,720,Hardware,Baixa,Aberto,Aplicações,0,0.933,6,1,-29.247014,-44.213844,Hardware
4299,2025-02-20T18:03:00,6808,RH,Curitiba,BA,Notebook,iOS,Edge,WiFi,10,24,16,Imagem anexada mostra tela de erro,Imagem anexada mostra tela de erro.,images/img_04299.jpg,1024,720,Hardware,Alta,Aberto,Aplicações,0,0.474,6,1,-30.471165,-48.656309,Hardware
4300,2025-02-20T18:20:00,4192,RH,Belo Horizonte,RS,Mobile,iOS,Safari,4G,16,48,46,Aplicativo móvel fecha sozinho,Aplicativo móvel fecha sozinho.,images/img_04300.jpg,1280,600,Acesso,Baixa,Em andamento,Aplicações,0,-0.189,4,0,-24.453992,-48.361793,Acesso
4301,2025-02-20T18:37:00,2131,RH,Belo Horizonte,RJ,Mobile,Linux,Firefox,4G,1,8,48,Falha ao imprimir relatório financeiro,Falha ao imprimir relatório financeiro.,images/img_04301.jpg,1280,600,Software,Baixa,Em andamento,N2,0,0.032,5,3,-27.163537,-48.580572,Software
4302,2025-02-20T18:54:00,9613,RH,Campinas,PR,Notebook,Android,Firefox,4G,19,8,41,Imagem anexada mostra tela de erro,Imagem anexada mostra tela de erro.,images/img_04302.jpg,1280,768,Hardware,Baixa,Fechado,N1,1,0.006,6,2,-33.181135,-51.79088,Hardware
4303,2025-02-20T19:11:00,8623,RH,Santos,RJ,Mobile,iOS,Firefox,Cabo,18,24,21,Computador reinicia inesperadamente,Computador reinicia inesperadamente.,images/img_04303.jpg,800,768,Hardware,Alta,Fechado,Aplicações,1,-0.458,3,3,-25.422284,-51.474424,Hardware
4304,2025-02-20T19:28:00,1127,Financeiro,São Paulo,SP,Mobile,Android,Chrome,Cabo,39,12,68,Computador reinicia inesperadamente,Computador reinicia inesperadamente.,images/img_04304.jpg,1280,600,Hardware,Média,Em andamento,N1,1,0.215,3,1,-29.052542,-50.271698,Hardware
4305,2025-02-20T19:45:00,8193,TI,Campinas,BA,Mobile,Linux,Chrome,Cabo,26,4,29,Computador reinicia inesperadamente,Computador reinicia inesperadamente.,images/img_04305.jpg,1280,600,Rede,Média,Em andamento,N2,0,0.535,3,2,-23.780609,-46.248482,Rede
4306,2025-02-20T20:02:00,3453,TI,São Paulo,RS,Mobile,Android,Edge,WiFi,14,12,19,Solicitação de desbloqueio de usuário,Solicitação de desbloqueio de usuário.,images/img_04306.jpg,1280,600,Financeiro,Baixa,Aberto,N1,0,0.097,5,0,-24.496896,-52.754679,Financeiro
4307,2025-02-20T20:19:00,7405,Financeiro,Curitiba,RS,Notebook,Windows,Chrome,4G,2,8,13,Aplicação apresenta erro ao salvar dados,Aplicação apresenta erro ao salvar dados.,images/img_04307.jpg,1280,480,RH,Crítica,Aberto,N1,1,0.31,6,3,-23.645697,-45.704382,RH
4308,2025-02-20T20:36:00,6466,Financeiro,Curitiba,PR,Mobile,Android,Safari,5G,30,12,5,Imagem anexada mostra tela de erro,Imagem anexada mostra tela de erro.,images/img_04308.jpg,1280,600,Software,Alta,Em andamento,Infra,1,-0.984,6,2,-23.049102,-50.145616,Software
4309,2025-02-20T20:53:00,8840,RH,Curitiba,MG,Notebook,Android,Chrome,WiFi,24,4,22,Aplicativo móvel fecha sozinho,Aplicativo móvel fecha sozinho.,images/img_04309.jpg,640,768,Rede,Baixa,Aberto,N2,0,-0.704,4,1,-25.810554,-48.211129,Rede
4310,2025-02-20T21:10:00,9758,Financeiro,Campinas,RS,Mobile,Windows,Edge,5G,6,8,18,Falha ao imprimir relatório financeiro,Falha ao imprimir relatório financeiro.,images/img_04310.jpg,800,480,Acesso,Média,Fechado,N2,1,0.485,5,0,-25.711539,-50.274265,Acesso
4311,2025-02-20T21:27:00,7037,Operações,Santos,SP,Desktop,Linux,Safari,5G,31,8,14,Não consigo acessar o sistema após atualização,Não consigo acessar o sistema após atualização.,images/img_04311.jpg,1280,720,RH,Crítica,Fechado,Infra,0,-0.386,7,3,-24.259317,-45.565298,RH
4312,2025-02-20T21:44:00,8301,Financeiro,Santos,RJ,Desktop,iOS,Firefox,WiFi,6,48,64,Solicitação de desbloqueio de usuário,Solicitação de desbloqueio de usuário.,images/img_04312.jpg,640,768,Software,Baixa,Fechado,N2,1,-0.292,5,0,-32.528225,-45.506766,Software
4313,2025-02-20T22:01:00,2292,Financeiro,Belo Horizonte,BA,Desktop,Linux,Firefox,WiFi,40,4,66,Aplicativo móvel fecha sozinho,Aplicativo móvel fecha sozinho.,images/img_04313.jpg,1280,480,Hardware,Crítica,Em andamento,Infra,0,-0.308,4,1,-22.920396,-49.847313,Hardware
4314,2025-02-20T22:18:00,5595,RH,Belo Horizonte,PR,Notebook,Android,Firefox,Cabo,29,4,41,Aplicação apresenta erro ao salvar dados,Aplicação apresenta erro ao salvar dados.,images/img_04314.jpg,1280,768,Financeiro,Baixa,Aberto,N2,0,-0.404,6,2,-33.027051,-45.466145,Financeiro
4315,2025-02-20T22:35:00,2680,Financeiro,Belo Horizonte,PR,Mobile,Android,Chrome,Cabo,10,48,34,Imagem anexada mostra tela de erro,Imagem anexada mostra tela de erro.,images/img_04315.jpg,800,480,RH,Alta,Fechado,N2,0,-0.983,6,2,-28.148212,-51.41857,RH
4316,2025-02-20T22:52:00,5622,Operações,Santos,RS,Notebook,Linux,Chrome,Cabo,40,4,69,Aplicativo móvel fecha sozinho,Aplicativo móvel fecha sozinho.,images/img_04316.jpg,1024,480,Rede,Média,Fechado,N1,1,-0.766,4,3,-23.062975,-52.599909,Rede
4317,2025-02-20T23:09:00,5935,TI,Curitiba,RJ,Desktop,Linux,Edge,Cabo,21,4,26,Falha ao imprimir relatório financeiro,Falha ao imprimir relatório financeiro.,images/img_04317.jpg,1280,480,Rede,Alta,Em andamento,Infra,1,-0.164,5,0,-28.781447,-46.703631,Rede
4318,2025-02-20T23:26:00,3484,TI,Curitiba,SP,Mobile,Android,Firefox,4G,33,12,22,Solicitação de desbloqueio de usuário,Solicitação de desbloqueio de usuário.,images/img_04318.jpg,640,768,Software,Crítica,Fechado,Infra,1,0.459,5,0,-27.917253,-50.256831,Software
4319,2025-02-20T23:43:00,5697,Financeiro,Curitiba,RS,Mobile,Android,Firefox,WiFi,1,12,3,Aplicação apresenta erro ao salvar dados,Aplicação apresenta erro ao salvar dados.,images/img_04319.jpg,1280,600,RH,Média,Em andamento,N2,1,-0.618,6,2,-30.433707,-50.606546,RH
4320,2025-02-21T00:00:00,8692,RH,Belo Horizonte,PR,Mobile,Windows,Firefox,5G,0,4,28,Imagem anexada mostra tela de erro,Imagem anexada mostra tela de erro.,images/img_04320.jpg,1024,600,Financeiro,Alta,Fechado,N2,0,-0.262,6,1,-24.814415,-43.905442,Financeiro
4321,2025-02-21T00:17:00,8766,Financeiro,São Paulo,PR,Notebook,iOS,Firefox,WiFi,15,4,64,Falha ao imprimir relatório financeiro,Falha ao imprimir relatório financeiro.,images/img_04321.jpg,800,480,RH,Crítica,Aberto,Aplicações,0,0.375,5,2,-31.945175,-48.990956,RH
4322,2025-02-21T00:34:00,8102,TI,São Paulo,SP,Mobile,Android,Chrome,Cabo,36,8,56,Falha ao imprimir relatório financeiro,Falha ao imprimir relatório financeiro.,images/img_04322.jpg,1280,720,Hardware,Crítica,Em andamento,Aplicações,0,-0.217,5,0,-28.266942,-47.01931,Hardware
4323,2025-02-21T00:51:00,9286,Operações,Curitiba,SP,Desktop,Linux,Edge,4G,35,12,46,Sistema está lento durante o expediente,Sistema está lento durante o expediente.,images/img_04323.jpg,800,720,RH,Alta,Em andamento,Aplicações,0,-0.428,6,3,-30.425384,-50.602111,RH
4324,2025-02-21T01:08:00,2842,Operações,São Paulo,RJ,Mobile,Android,Safari,WiFi,16,8,19,Aplicação apresenta erro ao salvar dados,Aplicação apresenta erro ao salvar dados.,images/img_04324.jpg,640,480,Rede,Média,Fechado,Infra,1,0.035,6,0,-33.236499,-47.362165,Rede
4325,2025-02-21T01:25:00,8847,Operações,Campinas,BA,Notebook,Android,Edge,WiFi,30,4,60,Falha ao imprimir relatório financeiro,Falha ao imprimir relatório financeiro.,images/img_04325.jpg,1024,600,Rede,Crítica,Em andamento,Aplicações,1,0.195,5,2,-33.622614,-53.028543,Rede
4326,2025-02-21T01:42:00,7521,Financeiro,Campinas,PR,Mobile,Linux,Edge,4G,34,24,15,Sistema está lento durante o expediente,Sistema está lento durante o expediente.,images/img_04326.jpg,800,768,Software,Alta,Em andamento,Aplicações,0,0.604,6,2,-33.726537,-52.032812,Software
4327,2025-02-21T01:59:00,2510,Financeiro,Campinas,MG,Desktop,Linux,Edge,4G,12,48,67,Imagem anexada mostra tela de erro,Imagem anexada mostra tela de erro.,images/img_04327.jpg,640,720,Financeiro,Baixa,Em andamento,Aplicações,0,-0.684,6,1,-31.260064,-52.978664,Financeiro
4328,2025-02-21T02:16:00,3593,Operações,Campinas,SP,Desktop,Windows,Firefox,4G,4,8,71,Sistema está lento durante o expediente,Sistema está lento durante o expediente.,images/img_04328.jpg,800,600,RH,Alta,Em andamento,N1,1,0.23,6,0,-33.425714,-52.495209,RH
4329,2025-02-21T02:33:00,8569,Operações,São Paulo,PR,Notebook,Linux,Firefox,4G,5,48,3,Imagem anexada mostra tela de erro,Imagem anexada mostra tela de erro.,images/img_04329.jpg,640,768,Rede,Média,Em andamento,Infra,0,0.956,6,1,-31.240826,-48.083484,Rede
4330,2025-02-21T02:50:00,4243,TI,Campinas,BA,Notebook,Linux,Safari,WiFi,5,24,51,Imagem anexada mostra tela de erro,Imagem anexada mostra tela de erro.,images/img_04330.jpg,800,480,RH,Baixa,Em andamento,N1,0,-0.07,6,2,-27.161594,-45.966263,RH
4331,2025-02-21T03:07:00,4113,Operações,Curitiba,RJ,Mobile,iOS,Edge,4G,38,8,45,Aplicação apresenta erro ao salvar dados,Aplicação apresenta erro ao salvar dados.,images/img_04331.jpg,1024,480,Financeiro,Média,Fechado,Aplicações,0,0.504,6,2,-32.352566,-45.765142,Financeiro
4332,2025-02-21T03:24:00,7751,Operações,Campinas,SP,Desktop,Windows,Firefox,WiFi,20,4,36,Solicitação de desbloqueio de usuário,Solicitação de desbloqueio de usuário.,images/img_04332.jpg,1024,768,RH,Crítica,Aberto,Aplicações,1,0.1,5,2,-28.964321,-52.805458,RH
4333,2025-02-21T03:41:00,8869,RH,Santos,MG,Desktop,iOS,Safari,4G,1,12,15,Imagem anexada mostra tela de erro,Imagem anexada mostra tela de erro.,images/img_04333.jpg,640,720,Acesso,Média,Aberto,N1,0,0.272,6,2,-23.528359,-46.496063,Acesso
4334,2025-02-21T03:58:00,8365,Operações,Belo Horizonte,PR,Notebook,Windows,Firefox,5G,33,8,24,Não consigo acessar o sistema após atualização,Não consigo acessar o sistema após atualização.,images/img_04334.jpg,800,600,Acesso,Média,Em andamento,N2,0,-0.668,7,1,-33.415046,-43.811996,Acesso
4335,2025-02-21T04:15:00,2494,Operações,Curitiba,RS,Desktop,Windows,Firefox,Cabo,17,8,25,Aplicativo móvel fecha sozinho,Aplicativo móvel fecha sozinho.,images/img_04335.jpg,1280,768,RH,Baixa,Fechado,N2,1,0.439,4,1,-24.789739,-51.754768,RH
4336,2025-02-21T04:32:00,1294,RH,Curitiba,RJ,Mobile,Android,Firefox,5G,40,8,34,Imagem anexada mostra tela de erro,Imagem anexada mostra tela de erro.,images/img_04336.jpg,800,600,Acesso,Baixa,Em andamento,N2,1,0.457,6,1,-26.615193,-52.711044,Acesso
4337,2025-02-21T04:49:00,8215,RH,Santos,RS,Mobile,iOS,Chrome,4G,14,24,44,Sistema está lento durante o expediente,Sistema está lento durante o expediente.,images/img_04337.jpg,800,600,Software,Média,Em andamento,Aplicações,1,-0.893,6,1,-28.113828,-50.182588,Software
4338,2025-02-21T05:06:00,8040,Financeiro,Curitiba,MG,Mobile,Android,Firefox,5G,30,48,17,Não consigo acessar o sistema após atualização,Não consigo acessar o sistema após atualização.,images/img_04338.jpg,640,768,Rede,Alta,Em andamento,Aplicações,0,0.381,7,0,-23.914108,-48.402864,Rede
4339,2025-02-21T05:23:00,9853,Operações,Curitiba,PR,Mobile,Windows,Safari,WiFi,5,8,54,Sistema está lento durante o expediente,Sistema está lento durante o expediente.,images/img_04339.jpg,800,768,Acesso,Baixa,Aberto,N1,0,0.891,6,3,-29.919747,-51.548336,Acesso
4340,2025-02-21T05:40:00,1371,RH,Santos,RJ,Notebook,Android,Firefox,5G,4,24,72,Aplicativo móvel fecha sozinho,Aplicativo móvel fecha sozinho.,images/img_04340.jpg,800,480,Financeiro,Média,Aberto,N2,1,-0.809,4,3,-29.075369,-45.296797,Financeiro
4341,2025-02-21T05:57:00,5680,TI,Campinas,MG,Notebook,iOS,Chrome,WiFi,31,24,41,Solicitação de desbloqueio de usuário,Solicitação de desbloqueio de usuário.,images/img_04341.jpg,800,768,Financeiro,Média,Aberto,N2,1,-0.433,5,3,-23.904757,-46.939566,Financeiro
4342,2025-02-21T06:14:00,4662,TI,Belo Horizonte,MG,Desktop,iOS,Safari,WiFi,15,48,1,Solicitação de desbloqueio de usuário,Solicitação de desbloqueio de usuário.,images/img_04342.jpg,640,768,Rede,Alta,Em andamento,N2,1,-0.095,5,1,-27.960095,-44.026525,Rede
4343,2025-02-21T06:31:00,9829,Financeiro,Santos,MG,Notebook,Android,Chrome,4G,6,12,71,Imagem anexada mostra tela de erro,Imagem anexada mostra tela de erro.,images/img_04343.jpg,1280,480,Rede,Crítica,Em andamento,N1,1,-0.921,6,3,-28.696864,-46.599031,Rede
4344,2025-02-21T06:48:00,4713,Operações,Campinas,SP,Mobile,Linux,Chrome,4G,38,4,39,Imagem anexada mostra tela de erro,Imagem anexada mostra tela de erro.,images/img_04344.jpg,1280,768,Rede,Alta,Aberto,Infra,0,0.238,6,1,-22.921535,-50.479422,Rede
4345,2025-02-21T07:05:00,8936,Operações,Curitiba,RS,Notebook,Linux,Edge,4G,33,8,10,Solicitação de desbloqueio de usuário,Solicitação de desbloqueio de usuário.,images/img_04345.jpg,1024,480,Acesso,Crítica,Fechado,N1,1,-0.78,5,3,-31.89415,-52.758653,Acesso
4346,2025-02-21T07:22:00,6895,Financeiro,Belo Horizonte,BA,Mobile,Linux,Edge,Cabo,14,24,18,Computador reinicia inesperadamente,Computador reinicia inesperadamente.,images/img_04346.jpg,800,720,Financeiro,Média,Em andamento,Aplicações,1,-0.892,3,1,-25.807904,-44.239216,Financeiro
4347,2025-02-21T07:39:00,7035,Financeiro,Belo Horizonte,SP,Notebook,Windows,Edge,4G,32,24,21,Computador reinicia inesperadamente,Computador reinicia inesperadamente.,images/img_04347.jpg,800,480,Software,Alta,Aberto,Aplicações,1,-0.114,3,1,-31.005916,-44.660691,Software
4348,2025-02-21T07:56:00,7165,RH,São Paulo,PR,Mobile,Windows,Chrome,5G,19,12,22,Aplicação apresenta erro ao salvar dados,Aplicação apresenta erro ao salvar dados.,images/img_04348.jpg,1280,600,RH,Alta,Em andamento,N2,0,-0.866,6,1,-30.606621,-45.70064,RH
4349,2025-02-21T08:13:00,7303,Financeiro,Santos,RS,Notebook,Android,Edge,WiFi,0,12,4,Falha ao imprimir relatório financeiro,Falha ao imprimir relatório financeiro.,images/img_04349.jpg,640,720,Financeiro,Alta,Em andamento,Aplicações,1,0.625,5,1,-24.198438,-53.0474,Financeiro
4350,2025-02-21T08:30:00,2077,TI,Santos,RJ,Mobile,Linux,Safari,4G,19,4,72,Solicitação de desbloqueio de usuário,Solicitação de desbloqueio de usuário.,images/img_04350.jpg,1024,480,Financeiro,Alta,Aberto,Aplicações,1,-0.691,5,0,-26.522541,-52.925255,Financeiro
4351,2025-02-21T08:47:00,9984,RH,Belo Horizonte,PR,Notebook,iOS,Safari,4G,5,48,31,Solicitação de desbloqueio de usuário,Solicitação de desbloqueio de usuário.,images/img_04351.jpg,800,720,Acesso,Alta,Aberto,N2,1,-0.563,5,0,-24.28875,-46.91146,Acesso
4352,2025-02-21T09:04:00,9341,TI,Santos,SP,Notebook,Linux,Safari,5G,39,24,1,Imagem anexada mostra tela de erro,Imagem anexada mostra tela de erro.,images/img_04352.jpg,1280,600,RH,Média,Aberto,Infra,1,0.481,6,2,-27.744972,-47.338153,RH
4353,2025-02-21T09:21:00,5629,Operações,Curitiba,RJ,Notebook,Windows,Edge,WiFi,40,24,23,Aplicação apresenta erro ao salvar dados,Aplicação apresenta erro ao salvar dados.,images/img_04353.jpg,800,600,Financeiro,Crítica,Fechado,N2,0,-0.397,6,3,-24.414641,-45.460312,Financeiro
4354,2025-02-21T09:38:00,4422,RH,Belo Horizonte,RJ,Mobile,Windows,Edge,5G,11,8,38,Imagem anexada mostra tela de erro,Imagem anexada mostra tela de erro.,images/img_04354.jpg,640,600,Financeiro,Alta,Aberto,Aplicações,1,0.417,6,3,-23.288392,-48.636772,Financeiro
4355,2025-02-21T09:55:00,9718,RH,Campinas,MG,Mobile,Linux,Firefox,Cabo,36,12,29,Computador reinicia inesperadamente,Computador reinicia inesperadamente.,images/img_04355.jpg,800,600,Rede,Média,Fechado,Aplicações,0,0.808,3,0,-30.325483,-51.826953,Rede
4356,2025-02-21T10:12:00,9501,TI,Santos,RS,Desktop,Windows,Firefox,WiFi,23,12,2,Sistema está lento durante o expediente,Sistema está lento durante o expediente.,images/img_04356.jpg,1024,600,RH,Crítica,Em andamento,N1,1,-0.973,6,0,-25.810891,-46.295699,RH
4357,2025-02-21T10:29:00,4913,TI,Santos,SP,Desktop,Android,Edge,4G,11,12,20,Não consigo acessar o sistema após atualização,Não consigo acessar o sistema após atualização.,images/img_04357.jpg,1280,768,Rede,Crítica,Em andamento,Aplicações,0,-0.193,7,1,-29.350547,-47.679125,Rede
4358,2025-02-21T10:46:00,7126,TI,Belo Horizonte,PR,Mobile,iOS,Firefox,WiFi,36,12,52,Computador reinicia inesperadamente,Computador reinicia inesperadamente.,images/img_04358.jpg,1280,768,Software,Alta,Em andamento,N1,0,-0.115,3,3,-26.609256,-44.143451,Software
4359,2025-02-21T11:03:00,9414,TI,Campinas,RJ,Mobile,Windows,Chrome,5G,19,24,21,Solicitação de desbloqueio de usuário,Solicitação de desbloqueio de usuário.,images/img_04359.jpg,1280,480,RH,Crítica,Aberto,N1,1,0.728,5,3,-23.650102,-45.83944,RH
4360,2025-02-21T11:20:00,9102,RH,Curitiba,RJ,Desktop,iOS,Chrome,5G,16,4,48,Computador reinicia inesperadamente,Computador reinicia inesperadamente.,images/img_04360.jpg,800,720,Rede,Crítica,Em andamento,Aplicações,0,0.384,3,0,-30.31128,-53.000882,Rede
4361,2025-02-21T11:37:00,3346,TI,Curitiba,SP,Notebook,iOS,Firefox,4G,7,8,9,Aplicação apresenta erro ao salvar dados,Aplicação apresenta erro ao salvar dados.,images/img_04361.jpg,1024,768,Software,Alta,Aberto,Infra,1,0.642,6,2,-29.418731,-49.685397,Software
4362,2025-02-21T11:54:00,8647,RH,São Paulo,SP,Mobile,Linux,Edge,Cabo,1,12,16,Não consigo acessar o sistema após atualização,Não consigo acessar o sistema após atualização.,images/img_04362.jpg,800,768,Acesso,Média,Fechado,N2,0,-0.725,7,3,-26.832728,-44.142616,Acesso
4363,2025-02-21T12:11:00,8323,Operações,Curitiba,BA,Desktop,Android,Edge,Cabo,7,12,3,Solicitação de desbloqueio de usuário,Solicitação de desbloqueio de usuário.,images/img_04363.jpg,800,480,RH,Baixa,Fechado,N2,0,0.398,5,1,-26.752348,-45.955959,RH
4364,2025-02-21T12:28:00,9405,RH,Campinas,BA,Mobile,Android,Edge,5G,31,12,34,Computador reinicia inesperadamente,Computador reinicia inesperadamente.,images/img_04364.jpg,800,720,RH,Alta,Aberto,Infra,1,-0.872,3,1,-23.533487,-45.272257,RH
4365,2025-02-21T12:45:00,2951,RH,Belo Horizonte,PR,Mobile,Linux,Safari,5G,23,12,1,Imagem anexada mostra tela de erro,Imagem anexada mostra tela de erro.,images/img_04365.jpg,640,480,Hardware,Baixa,Em andamento,N2,1,0.532,6,1,-29.359178,-47.926886,Hardware
4366,2025-02-21T13:02:00,1449,Financeiro,Campinas,RS,Desktop,Windows,Chrome,4G,35,12,68,Aplicação apresenta erro ao salvar dados,Aplicação apresenta erro ao salvar dados.,images/img_04366.jpg,640,600,Financeiro,Crítica,Em andamento,Infra,1,0.537,6,3,-30.055865,-49.044944,Financeiro
4367,2025-02-21T13:19:00,1739,TI,Campinas,MG,Notebook,Linux,Safari,Cabo,6,24,58,Falha ao imprimir relatório financeiro,Falha ao imprimir relatório financeiro.,images/img_04367.jpg,1280,720,Software,Média,Em andamento,N1,1,0.455,5,2,-23.284183,-52.872572,Software
4368,2025-02-21T13:36:00,2167,TI,Santos,RS,Desktop,Windows,Chrome,5G,18,12,39,Falha ao imprimir relatório financeiro,Falha ao imprimir relatório financeiro.,images/img_04368.jpg,1280,720,Software,Alta,Em andamento,N2,1,-0.413,5,3,-31.625348,-46.712377,Software
